Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Center Director,canonical_Neighborhood,canonical_Address,canonical_Column,canonical_Eearly Head Start Fund,canonical_Funded Enrollment,canonical_Website,canonical_Program Name,canonical_Site name,canonical_Zip,canonical_Purple binder service type,canonical_Ounce of Prevention Description,canonical_Source,canonical_Number per Site EHS,canonical_Executive Director,canonical_Length of Day,canonical_Fax,canonical_Phone,canonical_Column2,canonical_Director,canonical_Email Address,canonical_ECE Available Programs,canonical_Program Option,canonical_Id,canonical_Head Start Fund,canonical_NAEYC Program Id,canonical_CC fund,canonical_Agency,canonical_IDHS Provider ID,canonical_NAEYC Valid Until,canonical_Number per Site HS,canonical_Progmod 
316,0.967039306959,2561,ECE Chicago Find a School scrape.csv, Henson (Olive),1326 S. Avers Ave ,60623,5341804,,,,,,North Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'north lawndale',b'1326 s. avers ave',b'',b'mr. robert j. pales',b'chicago public schools',b'no',b'head start',b'henson',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'5-6 hours',b'',b'5341804',b'',b'',b'',b'paula cottone',b'north lawndale',b'551',b'',b'',b'yes',b'',b'',b'mr. demetrius d. hobson',b'',b'no'
344,1.0,2562,ECE Chicago Find a School scrape.csv, Herbert,2131 W. Monroe ,60612,5347806,,,,,,Near West Side,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'near west side',b'2131 w. monroe',b'',b'ms. denise j. gillespie',b'chicago public schools',b'no',b'head start',b'herbert',b'60612',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5347806',b'',b'',b'',b'paula cottone',b'near west side',b'621',b'',b'',b'yes',b'',b'',b'ms. denise j. gillespie',b'',b'no'
174,1.0,2563,ECE Chicago Find a School scrape.csv, Herzl (CPC),1401 S. Hamlin ,60623,5341751,,,,,,North Lawndale,,,,,,,,,,,,,CPC-FD,,,,,,,,b'',b'north lawndale',b'1401 s. hamlin',b'',b'',b'',b'',b'head start/child parent center',b'herzl cpc',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5341751',b'child parent center',b'',b'',b'cpc-fd',b'',b'200',b'',b'',b'',b'',b'',b'',b'',b''
530,1.0,2564,ECE Chicago Find a School scrape.csv, Hibbard,3244 W. Ainslie ,60625,5345191,,,,,,Albany Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'albany park',b'3244 w. ainslie',b'',b'',b'',b'',b'prekindergarten for all',b'hibbard',b'60625',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5345191',b'',b'',b'',b'pfa-reg',b'',b'1015',b'',b'',b'',b'',b'',b'',b'',b''
308,1.0,2565,ECE Chicago Find a School scrape.csv, Higgins,11710 S. Morgan ,60643,5355625,,,,,,West Pullman,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'west pullman',b'11710 s. morgan',b'',b'dr. mabel alfred',b'chicago public schools',b'no',b'head start',b'higgins',b'60643',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5355625',b'',b'',b'',b'paula cottone',b'west pullman',b'2565',b'',b'',b'yes',b'',b'',b'dr. mabel alfred',b'',b'no'
416,1.0,2566,ECE Chicago Find a School scrape.csv, Hinton,644 W. 71st Street ,60621,5353875,,,,,,Englewood,,,,,,,,,,,,,HS-FD,,,,,,,,b'www.cps.edu',b'englewood',b'644 w. 71st street',b'',b'ms. pamela brunson-allen',b'chicago public schools',b'no',b'head start',b'hinton',b'60621',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5353875',b'',b'',b'',b'paula cottone',b'englewood',b'2566',b'',b'',b'yes',b'',b'',b'ms. pamela brunson-allen',b'',b'no'
588,1.0,2567,ECE Chicago Find a School scrape.csv, Hitch,5625 N. Mcvicker ,60646,5341189,,,,,,Norwood Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'norwood park',b'5625 n. mcvicker',b'',b'',b'',b'',b'prekindergarten for all',b'hitch',b'60646',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5341189',b'',b'',b'',b'pfa-reg',b'',b'1085',b'',b'',b'',b'',b'',b'',b'',b''
456,1.0,2568,ECE Chicago Find a School scrape.csv, Holden,1104 W. 31st Street ,60608,5357200,,,,,,Bridgeport,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'bridgeport',b'1104 w. 31st. st.',b'',b'',b'',b'',b'prekindergarten for all',b'holden',b'60608',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5357200',b'',b'',b'',b'pfa-reg',b'',b'926',b'',b'',b'',b'',b'',b'',b'',b''
444,1.0,2569,ECE Chicago Find a School scrape.csv, Holmes,955 W. Garfield ,60621,5359025,,,,,,Englewood,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'englewood',b'955 w. garfield',b'',b'ms. dorothy susan naughton',b'chicago public schools',b'no',b'head start',b'holmes',b'60621',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5359025',b'',b'',b'',b'paula cottone',b'englewood',b'2569',b'',b'',b'yes',b'',b'',b'ms. angela l. thomas',b'',b'no'
114,1.0,2570,ECE Chicago Find a School scrape.csv, Home of Life II,4650 W. Madison ,60644,6268655,,,,,,Austin,,,,,,,,,,,,,CP,,,,,,,,b'www.homeoflife.org',b'austin',b'4650 w madison',b'',b'dorietta sceanior',b'home of life community dev. corp.',b'yes',b'child care',b'home of life ii',b'60644',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'2114it(child care it center), 7199ps(hs collaboration with c'",b'half day/full day',b'',b'6268655',b'',b'',b'',b'cp',b'austin',b'2570',b'',b'',b'yes',b'',b'',b'diane congress',b'',b'no'
114,1.0,2571,ECE Chicago Find a School scrape.csv, Home of Life II I/T,4650 W. Madison ,60644,6268655,,,,,,Austin,,,,,,,,,,,,,CP,,,,,,,,b'www.homeoflife.org',b'austin',b'4650 w madison',b'',b'dorietta sceanior',b'home of life community dev. corp.',b'yes',b'child care',b'home of life ii',b'60644',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'2114it(child care it center), 7199ps(hs collaboration with c'",b'half day/full day',b'',b'6268655',b'',b'',b'',b'cp',b'austin',b'2570',b'',b'',b'yes',b'',b'',b'diane congress',b'',b'no'
114,1.0,2572,ECE Chicago Find a School scrape.csv, Home of Life Just For You,4650 W. Madison ,60644,6268655,,,,,,Austin,,,,,,,,,,,,,CP,,,,,,,,b'www.homeoflife.org',b'austin',b'4650 w madison',b'',b'dorietta sceanior',b'home of life community dev. corp.',b'yes',b'child care',b'home of life ii',b'60644',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'2114it(child care it center), 7199ps(hs collaboration with c'",b'half day/full day',b'',b'6268655',b'',b'',b'',b'cp',b'austin',b'2570',b'',b'',b'yes',b'',b'',b'diane congress',b'',b'no'
1302,,2573,ECE Chicago Find a School scrape.csv, Howard Area EC Center,7638 N. Paulina ,60626,2624309,,,,,,Rogers Park,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,1.0,2574,ECE Chicago Find a School scrape.csv, Howe,720 N. Lorel ,60644,5346060,,,,,,Austin,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'austin',b'720 n. lorel',b'',b'',b'',b'',b'prekindergarten for all',b'howe',b'60644',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5346060',b'',b'',b'',b'pfa-reg',b'',b'1118',b'',b'',b'',b'',b'',b'',b'',b''
553,1.0,2575,ECE Chicago Find a School scrape.csv," Hughes, C.",4247 W. 15Th St. ,60623,5341762,,,,,,North Lawndale,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'north lawndale',b'4247 w. 15th st.',b'',b'',b'',b'',b'prekindergarten for all',"b'hughes, c.'",b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5341762',b'',b'',b'',b'pfa-reg',b'',b'1043',b'',b'',b'',b'',b'',b'',b'',b''
1303,,2576,ECE Chicago Find a School scrape.csv," Hughes, L.",240 W. 104th St. ,60628,5355075,,,,,,Roseland,,,,,,,,,,,,,HS-HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,0.999999990066,2577,ECE Chicago Find a School scrape.csv, Hull House - Parkway,500 E. 67th St. ,60619,4931306,,,,,,Woodlawn,,,,,,,,,,,,,CP,,,,,,,,b'',b'woodlawn',b'500 e 67th st',b'',b'carmen knight',b'hull house association',b'no',b'head start',b'hull house association - parkway community center / hull house',b'60637',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'3263ps(hs collaboration with childcare & prek), 2637sa(schoo'",b'half day/full day',b'',b'4931306',b'child care',b'',b'',b'cp',b'woodlawn',b'1797',b'',b'',b'yes',b'',b'',b'',b'',b'no'
110,1.0,2578,ECE Chicago Find a School scrape.csv, Hull House - Uptown,4520 N. Beacon  ,60640,5613500,,,,,,Uptown,,,,,,,,,,,,,CP,,,,,,,,b'',b'uptown',b'4520 n beacon',b'',b'patricia showers',b'hull house association',b'no',b'child care',b'hull house association - uptown west',b'60640',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',"b'3409ps(hs collaboration with childcare & prek), 2518sa(schoo'",b'half day/full day',b'',b'5613500',b'child care',b'',b'',b'cp',b'uptown',b'129',b'',b'',b'yes',b'',b'',b'',b'',b'no'
382,0.999985357126,2579,ECE Chicago Find a School scrape.csv, Hurley,3849 W. 69Th St ,60629,5352068,,,,,,West Lawn,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'west lawn',b'3849 w. 69th place',b'',b'mrs. dolores cupp',b'chicago public schools',b'no',b'head start',b'hurley',b'60629',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5352068',b'',b'',b'',b'paula cottone',b'west lawn',b'1526',b'',b'',b'yes',b'',b'',b'mrs. dolores cupp',b'',b'no'
637,1.0,2580,ECE Chicago Find a School scrape.csv, Inter-American,851 W. Waveland  ,60657,5345490,,,,,,Lake View,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'lake view',b'851 w. waveland',b'',b'',b'',b'',b'prekindergarten for all',b'inter-american magnet',b'60657',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5345490',b'',b'',b'',b'pfa-reg',b'',b'1141',b'',b'',b'',b'',b'',b'',b'',b''
624,1.0,2581,ECE Chicago Find a School scrape.csv, Irving,749 S. Oakley Blvd ,60612,5347295,,,,,,Near West Side,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'near west side',b'749 s. oakley blvd',b'',b'',b'',b'',b'prekindergarten for all',b'irving',b'60612',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5347295',b'',b'',b'',b'pfa-reg',b'',b'1125',b'',b'',b'',b'',b'',b'',b'',b''
227,1.0,2582,ECE Chicago Find a School scrape.csv, Irving Park Early Learning Ctr,3023 W. Montrose ,60618,5397422,,,,,,Irving Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'irving park',b'3023 w. montrose',b'',b'',b'',b'',b'community partnerships',b'irving park early learning center',b'60618',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',"b'8-11 hours, varies by facility'",b'',b'5397422',b'child care',b'',b'',b'cp',b'',b'3183',b'',b'',b'',b'',b'',b'',b'',b''
644,1.0,2583,ECE Chicago Find a School scrape.csv," Jackson,M",917 W. 88Th St. ,60620,5353341,,,,,,Auburn Gresham,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'auburn gresham',b'917 w. 88th st.',b'',b'',b'',b'',b'prekindergarten for all',"b'jackson, m.'",b'60620',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5353341',b'',b'',b'',b'pfa-reg',b'',b'1151',b'',b'',b'',b'',b'',b'',b'',b''
529,1.0,2584,ECE Chicago Find a School scrape.csv, Jahn,3149 N. Wolcott ,60657,5345500,,,,,,Lake View,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'lake view',b'3149 n. wolcott',b'',b'',b'',b'',b'prekindergarten for all',b'jahn',b'60657',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5345500',b'',b'',b'',b'pfa-reg',b'',b'1013',b'',b'',b'',b'',b'',b'',b'',b''
733,1.0,2585,ECE Chicago Find a School scrape.csv, Jenner,1119 N. Cleveland ,60610,5348440,,,,,,Near North Side,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'near north side',b'1119 n. cleveland',b'',b'ms. zelma woodson',b'chicago public schools',b'no',b'',"b'chicago public schools jenner academy of the arts, edward'",b'60610',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'',b'',b'5348440',b'',b'',b'',b'paula cottone',b'near north side',b'1527',b'',b'',b'yes',b'',b'',b'ms. berlinder fry',b'',b'no'
1304,,2586,ECE Chicago Find a School scrape.csv, Jensen Schol Acad,3030 W. Harrison ,60612,5346840,,,,,,East Garfield Park,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,1.0,2587,ECE Chicago Find a School scrape.csv, Johnson,1420 S. Albany ,60623,5341829,,,,,,North Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'north lawndale',b'1420 s. albany',b'',b'',b'chicago public schools',b'',b'',"b'chicago public schools johnson, james weldon'",b'60623',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'',b'',b'5341829',b'',b'',b'',b'paula cottone',b'',b'2022',b'',b'',b'',b'',b'',b'ms. alice f. henry',b'',b''
1305,,2588,ECE Chicago Find a School scrape.csv, Joplin,7931 S. Honore St. ,60620,5353425,,,,,,Auburn Gresham,,,,,,,,,,,,,PFA-REG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,1.0,2589,ECE Chicago Find a School scrape.csv, Jordan,7414 N. Wolcott ,60626,5342220,,,,,,Rogers Park,,,,,,,,,,,,,HS-HD,,,,,,,,b'',b'rogers park',b'7414 n. wolcott',b'',b'',b'',b'',b'head start',b'jordan',b'60626',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5342220',b'',b'',b'',b'hs-hd',b'',b'842',b'',b'',b'',b'',b'',b'',b'',b''
335,1.0,2590,ECE Chicago Find a School scrape.csv, Jungman,1746 S. Miller ,60608,5347375,,,,,,Lower West Side,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'lower west side',b'1746 s. miller',b'',b'mrs. zaida hernandez',b'chicago public schools',b'no',b'head start',b'jungman',b'60608',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5347375',b'',b'',b'',b'paula cottone',b'lower west side',b'2590',b'',b'',b'yes',b'',b'',b'mrs. zaida hernandez',b'',b'no'
497,1.0,2591,ECE Chicago Find a School scrape.csv, Kanoon,2233 S. Kedzie ,60623,5341736,,,,,,South Lawndale,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'south lawndale',b'2233 s. kedzie',b'',b'',b'',b'',b'prekindergarten for all',b'kanoon',b'60623',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5341736',b'',b'',b'',b'pfa-reg',b'',b'976',b'',b'',b'',b'',b'',b'',b'',b''
1306,,2592,ECE Chicago Find a School scrape.csv, Keller,3020 W. 108th St. ,60655,5352636,,,,,,Mount Greenwood,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,1.0,2593,ECE Chicago Find a School scrape.csv, Kellman Corp Comm,751 S. Sacramento Blvd ,60612,5346602,,,,,,East Garfield Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'east garfield park',b'751 s. sacramento',b'',b'',b'',b'',b'prekindergarten for all',b'kellman',b'60612',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5346602',b'',b'',b'',b'pfa-reg',b'',b'1127',b'',b'',b'',b'',b'',b'',b'',b''
59,1.0,2594,ECE Chicago Find a School scrape.csv, Kenyatta's Day Care Center,2334 E. 75th St. ,60649,2213777,,,,,,South Shore,,,,,,,,,,,,,CP,,,,,,,,b'',b'south shore',b'2334 e. 75th street',b'',b'',b'',b'',b'community partnerships',"b""kenyatta's day care center""",b'60649',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',"b'8-11 hours, varies by facility'",b'',b'2213777',b'child care',b'',b'',b'cp',b'',b'2594',b'',b'',b'',b'',b'',b'',b'',b''
417,1.0,2595,ECE Chicago Find a School scrape.csv, Kershaw,6450 S. Lowe ,60621,5353050,,,,,,Englewood,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'englewood',b'6450 s. lowe',b'',b'mrs. patricia a. johnson',b'chicago public schools',b'no',b'head start',b'kershaw',b'60621',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5353050',b'',b'',b'',b'paula cottone',b'englewood',b'2595',b'',b'',b'yes',b'',b'',b'veronica nash',b'',b'no'
1307,,2596,ECE Chicago Find a School scrape.csv, Kiddie Korner,645 W. 127th St. ,60628,8215437,,,,,,West Pullman,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,1.0,2597,ECE Chicago Find a School scrape.csv," Kidwatch Plus, Inc.",3901 N. Ridgeway ,60618,5395431,,,,,,Irving Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'irving park',b'3901 n. ridgeway',b'',b'',b'',b'',b'community partnerships',"b'kidwatch plus, inc.'",b'60618',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',"b'8-11 hours, varies by facility'",b'',b'5395431',b'',b'',b'',b'cp',b'',b'351',b'',b'',b'',b'',b'',b'',b'',b''
611,1.0,2598,ECE Chicago Find a School scrape.csv, Kilmer,6700 N. Greenview ,60626,5342115,,,,,,Rogers Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'rogers park',b'6700 n. greenview',b'',b'',b'',b'',b'prekindergarten for all',b'kilmer',b'60626',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5342115',b'',b'',b'',b'pfa-reg',b'',b'1112',b'',b'',b'',b'',b'',b'',b'',b''
622,1.0,2599,ECE Chicago Find a School scrape.csv, King,740 S. Campbell Ave ,60612,5347898,,,,,,Near West Side,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'near west side',b'740 s. campbell ave',b'',b'',b'',b'',b'prekindergarten for all',b'king',b'60612',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5347898',b'',b'',b'',b'pfa-reg',b'',b'1123',b'',b'',b'',b'',b'',b'',b'',b''
589,1.0,2600,ECE Chicago Find a School scrape.csv, Kinzie,5625 S. Mobile ,60638,5352425,,,,,,Garfield Ridge,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'garfield ridge',b'5625 s. mobile',b'',b'',b'',b'',b'prekindergarten for all',b'kinzie',b'60638',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5352425',b'',b'',b'',b'pfa-reg',b'',b'1086',b'',b'',b'',b'',b'',b'',b'',b''
109,0.999999970198,2601,ECE Chicago Find a School scrape.csv, KKP - Kiddy Kare I,4444 S. Kedzie ,60632,2476642,,,,,,Brighton Park,,,,,,,,,,,,,CP,,,,,,,,b'www.elvalor.org',b'brighton park',b'4444 s kedzie',b'',b'marina lopez',b'el valor',b'no',b'child care',b'el valor - kiddy kare learning ctr',b'60632',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'extended day',b'',b'2476642',b'',b'',b'',b'vincent allocco',b'brighton park',b'1663',b'',b'',b'yes',b'',b'',b'marina lopez',b'',b'no'
1308,,2602,ECE Chicago Find a School scrape.csv, KKP - Kidz Colony,6287 S. Archer ,60638,7670844,,,,,,Garfield Ridge,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,,2603,ECE Chicago Find a School scrape.csv, KKP - Little Learners Daycare,5923 W. 63rd St. ,60609,5815541,,,,,,Clearing,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1.0,2604,ECE Chicago Find a School scrape.csv, KKP - Little Tykes I,1711 W. 35th St. ,60609,2548396,,,,,,McKinley Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'mckinley park',b'1711 w. 35th st.',b'',b'',b'',b'',b'',b'kkp - little tykes i',b'60609',b'',b'',b'ece chicago find a school scrape.csv',b'',b'',b'',b'',b'2548396',b'',b'',b'',b'cp',b'',b'2604',b'',b'',b'',b'',b'',b'',b'',b''
41,1.0,2605,ECE Chicago Find a School scrape.csv, KKP - Little Tykes II,1723 W. 35th St. ,60609,5791793,,,,,,McKinley Park,,,,,,,,,,,,,CP,,,,,,,,b'',b'mckinley park',b'1711 w. 35th st.',b'',b'',b'',b'',b'',b'kkp - little tykes i',b'60609',b'',b'',b'ece chicago find a school scrape.csv',b'',b'',b'',b'',b'2548396',b'',b'',b'',b'cp',b'',b'2604',b'',b'',b'',b'',b'',b'',b'',b''
304,1.0,2606,ECE Chicago Find a School scrape.csv, Kohn,10414 S. State  ,60628,5355489,,,,,,Roseland,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'roseland',b'10414 s. state',b'',b'ms. carol briggs',b'chicago public schools',b'no',b'head start',b'kohn',b'60628',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5355489',b'',b'',b'',b'paula cottone',b'roseland',b'2026',b'',b'',b'yes',b'',b'',b'kimberly moore',b'',b'no'
647,1.0,2607,ECE Chicago Find a School scrape.csv, Kozminski Com Acad,936 E. 54th St. ,60615,5350980,,,,,,Hyde Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'hyde park',b'936 e. 54th',b'',b'',b'',b'',b'prekindergarten for all',b'kozminski com acad',b'60615',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5350980',b'',b'',b'',b'pfa-reg',b'',b'1154',b'',b'',b'',b'',b'',b'',b'',b''
357,0.999999925494,2608,ECE Chicago Find a School scrape.csv, Lafayette,2714 W. Augusta Bl. ,60622,5344326,,,,,,West Town,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'west town',b'2714 w. augusta blvd.',b'',b'mrs. trisha shrode',b'chicago public schools',b'no',b'head start',b'lafayette',b'60622',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'5-6 hours',b'',b'5344326',b'',b'',b'',b'paula cottone',b'west town',b'662',b'',b'',b'yes',b'',b'',b'mrs. trisha shrode',b'',b'no'
565,1.0,2609,ECE Chicago Find a School scrape.csv, Lara,4619 S. Wolcott ,60609,5354389,,,,,,New City,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'new city',b'4619 s. wolcott',b'',b'',b'',b'',b'prekindergarten for all',b'lara',b'60609',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5354389',b'',b'',b'',b'pfa-reg',b'',b'1059',b'',b'',b'',b'',b'',b'',b'',b''
460,0.0155838,2610,ECE Chicago Find a School scrape.csv, Lasalle Lang Acad,1148 N. Honore ,60614,5344284,,,,,,Lincoln Park,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'lincoln park',b'1148 n. honore',b'',b'',b'',b'',b'prekindergarten for all',b'lasalle/andersen',b'60614',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5344276',b'',b'',b'',b'pfa-reg',b'',b'930',b'',b'',b'',b'',b'',b'',b'',b''
1310,,2611,ECE Chicago Find a School scrape.csv, Laurance Amour,630 S. Ashland ,60607,9426501,,,,,,Near West Side,,,,,,,,,,,,,CP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,1.0,2612,ECE Chicago Find a School scrape.csv, Lavizzo,138 W. 109Th St ,60628,5355300,,,,,,Roseland,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'roseland',b'138 w. 109th st',b'',b'mrs.tracey stelly',b'chicago public schools',b'no',b'head start',b'lavizzo',b'60628',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'3-4 hours',b'',b'5355300',b'',b'',b'',b'paula cottone',b'roseland',b'558',b'',b'',b'yes',b'',b'',b'mrs.tracey stelly',b'',b'no'
373,1.0,2613,ECE Chicago Find a School scrape.csv, Lawndale,3500 W. Douglas ,60623,5341635,,,,,,North Lawndale,,,,,,,,,,,,,HS-HD,,,,,,,,b'www.cps.edu',b'north lawndale',b'3500 w. douglas blvd',b'',b'ms. jeannine m. wolf',b'chicago public schools',b'no',b'head start',b'lawndale',b'60623',b'',b'',b'dfss_agencysitelies_2012.csv',b'',b'',b'5-6 hours',b'',b'5341635',b'',b'',b'',b'paula cottone',b'north lawndale',b'2613',b'',b'',b'yes',b'',b'',b'mr. wilard willette',b'',b'no'
651,1.0,2614,ECE Chicago Find a School scrape.csv, Lawrence,9928 S. Crandon ,60617,5356320,,,,,,South Deering,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'south deering',b'9928 s. crandon',b'',b'',b'',b'',b'prekindergarten for all',b'lawrence',b'60617',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5356320',b'',b'',b'',b'pfa-reg',b'',b'1160',b'',b'',b'',b'',b'',b'',b'',b''
604,1.0,2615,ECE Chicago Find a School scrape.csv, Lee,6448 S. Tripp ,60629,5352255,,,,,,West Lawn,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'west lawn',b'6448 s. tripp',b'',b'',b'',b'',b'prekindergarten for all',b'lee',b'60629',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5352255',b'',b'',b'',b'pfa-reg',b'',b'1103',b'',b'',b'',b'',b'',b'',b'',b''
577,1.0,2616,ECE Chicago Find a School scrape.csv, Leland,5221 W. Congress ,60644,5346340,,,,,,Austin,,,,,,,,,,,,,PFA-REG,,,,,,,,b'',b'austin',b'5221 w. congress',b'',b'',b'',b'',b'prekindergarten for all',b'leland',b'60644',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'3-4 hours',b'',b'5346340',b'',b'',b'',b'pfa-reg',b'',b'1072',b'',b'',b'',b'',b'',b'',b'',b''
